SalesDetailsKey,SalesHeaderKey,SalesOrderNumber,ProductKey,ProductSubcategoryKey,OrderQuantity,UnitPrice,ExtendedAmount,OrderDate,DueDate,ShipDate,CustomerKey,RegionKey,Unit Cost,% Discount
16623,2629,SO47724,233,7,10,28.8404,288.404,"Friday, March 30, 2012","Wednesday, April 11, 2012","Monday, June 4, 2012",523,3,8.613,"0,031005776"
17064,777,SO47980,233,7,10,28.8404,288.404,"Monday, April 30, 2012","Saturday, May 12, 2012","Thursday, July 5, 2012",12,6,8.613,"0,0272745"
17182,797,SO47988,233,7,10,28.8404,288.404,"Monday, April 30, 2012","Saturday, May 12, 2012","Thursday, July 5, 2012",533,6,8.613,"0,029912595"
17578,3180,SO48005,233,7,10,28.8404,288.404,"Monday, April 30, 2012","Saturday, May 12, 2012","Thursday, July 5, 2012",638,7,8.613,"0,036399711"
19461,27,SO48311,233,7,10,28.8404,288.404,"Wednesday, May 30, 2012","Monday, June 11, 2012","Wednesday, June 6, 2012",239,4,8.613,"0,026244049"
19813,2998,SO48336,233,7,10,28.8404,288.404,"Wednesday, May 30, 2012","Monday, June 11, 2012","Wednesday, June 6, 2012",72,2,8.613,"0,031466516"
23542,1669,SO49464,233,7,10,28.8404,288.404,"Tuesday, August 28, 2012","Sunday, September 9, 2012","Monday, April 9, 2012",254,1,8.613,"0,032925888"
24924,885,SO49828,233,7,10,28.8404,288.404,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",514,6,8.613,"0,023021612"
26006,400,SO49890,233,7,10,28.8404,288.404,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",221,4,8.613,"0,026821199"
26281,892,SO50203,233,7,10,28.8404,288.404,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",12,6,8.613,"0,028733013"
26770,3206,SO50222,233,7,10,28.8404,288.404,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",638,7,8.613,"0,029692621"
27645,2941,SO50280,233,7,10,28.8404,288.404,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",233,2,8.613,"0,030116979"
28534,444,SO50663,233,7,10,28.8404,288.404,"Wednesday, November 28, 2012","Monday, December 10, 2012","Saturday, May 12, 2012",24,4,8.613,"0,026829691"
29148,1526,SO50693,233,7,10,28.8404,288.404,"Wednesday, November 28, 2012","Monday, December 10, 2012","Saturday, May 12, 2012",254,1,8.613,"0,030264693"
29813,17,SO50738,233,7,10,28.8404,288.404,"Wednesday, November 28, 2012","Monday, December 10, 2012","Saturday, May 12, 2012",130,4,8.613,"0,02403214"
30164,2123,SO51081,491,7,10,32.394,323.94,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",676,5,9.603,"0,028031605"
31725,2016,SO51147,231,7,10,29.994,299.94,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",81,5,8.976,"0,021589461"
31999,19,SO51154,234,7,10,29.994,299.94,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",221,4,8.931,"0,036869245"
32000,19,SO51154,490,7,10,32.394,323.94,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",221,4,9.663,"0,036869245"
32047,2859,SO51157,231,7,10,29.994,299.94,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",414,2,8.976,"0,021341176"
32281,3586,SO51169,488,7,10,32.394,323.94,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",320,8,9.696,"0,032371983"
32573,789,SO51704,491,7,10,32.394,323.94,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",264,6,9.603,"0,028251866"
33320,3167,SO51739,491,7,10,32.394,323.94,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",175,7,9.603,"0,032627716"
33600,3571,SO51751,488,7,10,32.394,323.94,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",687,8,9.696,"0,028517644"
34534,946,SO51793,234,7,10,29.994,299.94,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",479,6,8.931,"0,028691882"
34675,69,SO51809,491,7,10,32.394,323.94,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",309,4,9.603,"0,038339196"
35394,3565,SO51837,491,7,10,32.394,323.94,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",266,8,9.603,"0,024831128"
35447,883,SO51839,234,7,10,29.994,299.94,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",84,6,8.931,"0,032416492"
35793,111,SO51855,491,7,10,32.394,323.94,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",436,4,9.603,"0,0270506"
36161,2456,SO53454,491,7,10,32.394,323.94,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",149,3,9.603,"0,027709078"
36297,3374,SO53458,237,7,10,29.994,299.94,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",448,10,8.994,"0,026497863"
36362,5,SO53459,491,7,10,32.394,323.94,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",582,4,9.603,"0,036738425"
36817,3172,SO53475,237,7,10,29.994,299.94,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",481,7,8.994,"0,028971592"
36954,2480,SO53480,491,7,10,32.394,323.94,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",327,3,9.603,"0,026700611"
36993,863,SO53483,491,7,10,32.394,323.94,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",408,6,9.603,"0,037306576"
37051,3683,SO53485,490,7,10,32.394,323.94,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",573,9,16.105,"0,132765639"
37278,2487,SO53499,491,7,10,32.394,323.94,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",197,3,9.603,"0,03246926"
37677,1480,SO53514,234,7,10,29.994,299.94,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",182,1,8.931,"0,033867483"
38001,2029,SO53530,237,7,10,29.994,299.94,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",90,5,8.994,"0,034407552"
38048,249,SO53531,491,7,10,32.394,323.94,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",187,4,9.603,"0,030456204"
38187,921,SO53536,491,7,10,32.394,323.94,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",118,6,9.603,"0,035802558"
38688,3381,SO53562,491,7,10,32.394,323.94,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",16,10,9.603,"0,028959449"
38954,2835,SO53570,231,7,10,29.994,299.94,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",54,2,8.976,"0,027378695"
40036,831,SO55243,491,7,10,32.394,323.94,"Saturday, March 30, 2013","Thursday, April 11, 2013","Tuesday, June 4, 2013",299,6,9.603,"0,031762296"
40367,3572,SO55254,491,7,10,32.394,323.94,"Saturday, March 30, 2013","Thursday, April 11, 2013","Tuesday, June 4, 2013",302,8,9.603,"0,016873516"
41032,2483,SO55294,234,7,10,29.994,299.94,"Saturday, March 30, 2013","Thursday, April 11, 2013","Tuesday, June 4, 2013",660,3,8.931,"0,028117342"
41360,3562,SO55309,491,7,10,32.394,323.94,"Saturday, March 30, 2013","Thursday, April 11, 2013","Tuesday, June 4, 2013",320,8,9.603,"0,031859498"
41361,3562,SO55309,231,7,10,29.994,299.94,"Saturday, March 30, 2013","Thursday, April 11, 2013","Tuesday, June 4, 2013",320,8,8.976,"0,031859498"
41447,261,SO55322,490,7,10,32.394,323.94,"Saturday, March 30, 2013","Thursday, April 11, 2013","Tuesday, June 4, 2013",221,4,9.663,"0,027044059"
41497,3423,SO55323,490,7,10,32.394,323.94,"Saturday, March 30, 2013","Thursday, April 11, 2013","Tuesday, June 4, 2013",538,10,9.663,"0,033087191"
41498,3423,SO55323,488,7,10,32.394,323.94,"Saturday, March 30, 2013","Thursday, April 11, 2013","Tuesday, June 4, 2013",538,10,9.696,"0,033087191"
41595,2068,SO55328,488,7,10,32.394,323.94,"Saturday, March 30, 2013","Thursday, April 11, 2013","Tuesday, June 4, 2013",81,5,9.696,"0,020258006"
41683,3583,SO57012,234,7,10,29.994,299.94,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",230,8,8.931,"0,022497755"
42354,3192,SO57051,490,7,10,32.394,323.94,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",638,7,9.663,"0,023045781"
42355,3192,SO57051,491,7,10,32.394,323.94,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",638,7,9.603,"0,023045781"
42533,3175,SO57061,490,7,10,32.394,323.94,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",175,7,9.663,"0,027469419"
42534,3175,SO57061,491,7,10,32.394,323.94,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",175,7,9.603,"0,027469419"
42589,2885,SO57065,234,7,10,29.994,299.94,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",233,2,8.931,"0,019198288"
42686,3560,SO57067,234,7,10,29.994,299.94,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",687,8,8.931,"0,032615666"
43037,3169,SO57086,237,7,10,29.994,299.94,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",535,7,8.994,"0,028207741"
43242,1458,SO57099,491,7,10,32.394,323.94,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",605,1,9.603,"0,036167206"
44145,841,SO57154,490,7,10,32.394,323.94,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",263,6,9.663,"0,038641751"
44945,970,SO58918,234,7,10,29.994,299.94,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",678,6,8.931,"0,022434819"
45327,3716,SO58931,234,7,10,29.994,299.94,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",573,9,14.885,"0,168284694"
46037,2049,SO58971,234,7,10,29.994,299.94,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",611,5,8.931,"0,027302128"
46306,753,SO58981,491,7,10,32.394,323.94,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",118,6,9.603,"0,02254585"
46598,21,SO59011,488,7,10,32.394,323.94,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",3,4,9.696,"0,019317701"
46625,21,SO59011,234,7,10,29.994,299.94,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",3,4,8.931,"0,019317701"
48267,179,SO61218,234,7,10,29.994,299.94,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",475,4,8.931,"0,028689054"
48671,2468,SO61240,234,7,10,29.994,299.94,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",660,3,8.931,"0,030415884"
48715,53,SO61243,234,7,10,29.994,299.94,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",221,4,8.931,"0,025150224"
48716,53,SO61243,490,7,10,32.394,323.94,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",221,4,9.663,"0,025150224"
49232,1023,SO63141,231,7,10,29.994,299.94,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",12,6,8.976,"0,030078343"
49547,3561,SO63171,491,7,10,32.394,323.94,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",230,8,9.603,"0,032579552"
49682,3275,SO63179,234,7,10,29.994,299.94,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",535,7,8.931,"0,036686626"
49859,2826,SO63200,490,7,10,32.394,323.94,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",233,2,9.663,"0,033324344"
50218,3223,SO63223,231,7,10,29.994,299.94,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",638,7,8.976,"0,023396526"
50219,3223,SO63223,491,7,10,32.394,323.94,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",638,7,9.603,"0,023396526"
51308,1010,SO65164,234,7,10,29.994,299.94,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",118,6,8.931,"0,03172846"
51439,888,SO65174,491,7,10,32.394,323.94,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",678,6,9.603,"0,038498646"
51936,2105,SO65207,491,7,10,32.394,323.94,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",611,5,9.603,"0,037986868"
52293,2898,SO65236,490,7,10,32.394,323.94,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",54,2,9.663,"0,026449627"
53568,230,SO67273,490,7,10,32.394,323.94,"Sunday, September 29, 2013","Friday, October 11, 2013","Monday, June 10, 2013",475,4,9.663,"0,03014986"
53741,3585,SO67278,234,7,10,29.994,299.94,"Sunday, September 29, 2013","Friday, October 11, 2013","Monday, June 10, 2013",302,8,8.931,"0,026913489"
54291,15,SO67305,234,7,10,29.994,299.94,"Sunday, September 29, 2013","Friday, October 11, 2013","Monday, June 10, 2013",599,4,8.931,"0,031493381"
54442,809,SO67316,490,7,10,32.394,323.94,"Sunday, September 29, 2013","Friday, October 11, 2013","Monday, June 10, 2013",496,6,9.663,"0,032843073"
54642,199,SO67325,490,7,10,32.394,323.94,"Sunday, September 29, 2013","Friday, October 11, 2013","Monday, June 10, 2013",221,4,9.663,"0,039906893"
54688,2639,SO67327,234,7,10,29.994,299.94,"Sunday, September 29, 2013","Friday, October 11, 2013","Monday, June 10, 2013",660,3,8.931,"0,032739466"
54925,2533,SO67347,491,7,10,32.394,323.94,"Sunday, September 29, 2013","Friday, October 11, 2013","Monday, June 10, 2013",523,3,9.603,"0,039676374"
54926,2533,SO67347,234,7,10,29.994,299.94,"Sunday, September 29, 2013","Friday, October 11, 2013","Monday, June 10, 2013",523,3,8.931,"0,039676374"
55177,1040,SO69401,490,7,10,32.394,323.94,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",12,6,9.663,"0,020048713"
55573,1485,SO69422,490,7,10,32.394,323.94,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",650,1,9.663,"0,027725506"
55811,3171,SO69437,234,7,10,29.994,299.94,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",175,7,8.931,"0,033485376"
56338,2133,SO69465,231,7,10,29.994,299.94,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",700,5,8.976,"0,0318415"
56541,1511,SO69475,234,7,10,29.994,299.94,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",605,1,8.931,"0,033626005"
56937,3549,SO69511,234,7,10,29.994,299.94,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",266,8,8.931,"0,031373527"
57131,800,SO69522,491,7,10,32.394,323.94,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",84,6,9.603,"0,023091744"
57184,2860,SO69526,490,7,10,32.394,323.94,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",108,2,9.663,"0,0487236"
57511,795,SO69540,490,7,10,32.394,323.94,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",263,6,9.663,"0,021474123"
59079,934,SO71830,490,7,10,32.394,323.94,"Friday, November 29, 2013","Wednesday, December 11, 2013","Wednesday, June 12, 2013",281,6,9.663,"0,01825909"
59308,1992,SO71839,491,7,10,32.394,323.94,"Friday, November 29, 2013","Wednesday, December 11, 2013","Wednesday, June 12, 2013",611,5,9.603,"0,033040197"
59309,1992,SO71839,234,7,10,29.994,299.94,"Friday, November 29, 2013","Wednesday, December 11, 2013","Wednesday, June 12, 2013",611,5,8.931,"0,033040197"
59403,2175,SO71844,234,7,10,29.994,299.94,"Friday, November 29, 2013","Wednesday, December 11, 2013","Wednesday, June 12, 2013",90,5,8.931,"0,032607767"
59404,2175,SO71844,490,7,10,32.394,323.94,"Friday, November 29, 2013","Wednesday, December 11, 2013","Wednesday, June 12, 2013",90,5,9.663,"0,032607767"
1260,1292,SO44086,220,18,10,20.1865,201.865,"Tuesday, March 1, 2011","Sunday, March 13, 2011","Wednesday, August 3, 2011",678,6,6.057,"0,027482348"
2773,1291,SO44525,212,18,10,20.1865,201.865,"Sunday, May 1, 2011","Friday, May 13, 2011","Friday, August 5, 2011",569,6,6.057,"0,033129831"
2774,1291,SO44525,220,18,10,20.1865,201.865,"Sunday, May 1, 2011","Friday, May 13, 2011","Friday, August 5, 2011",569,6,6.057,"0,033129831"
3021,1207,SO44547,220,18,10,20.1865,201.865,"Sunday, May 1, 2011","Friday, May 13, 2011","Friday, August 5, 2011",84,6,6.057,"0,030971109"
3643,1576,SO44762,212,18,10,20.1865,201.865,"Tuesday, May 31, 2011","Sunday, June 12, 2011","Wednesday, July 6, 2011",293,1,6.057,"0,022484226"
8611,929,SO46608,216,18,10,16.8221,168.221,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",442,6,5.949,"0,026067139"
8692,913,SO46614,213,18,10,16.8221,168.221,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",299,6,5.94,"0,033248591"
8804,1004,SO46616,448,18,10,11.994,119.94,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",514,6,3.597,"0,02956983"
8975,137,SO46625,221,18,10,16.8221,168.221,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",475,4,5.952,"0,036738378"
8976,137,SO46625,213,18,10,16.8221,168.221,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",475,4,5.94,"0,036738378"
9165,2886,SO46633,213,18,10,16.8221,168.221,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",594,2,5.94,"0,031845441"
9183,289,SO46638,448,18,10,11.994,119.94,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",203,4,3.597,"0,031037401"
9792,2645,SO46662,213,18,10,16.8221,168.221,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",660,3,5.94,"0,030995752"
9960,124,SO46668,216,18,10,16.8221,168.221,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",221,4,5.949,"0,025641928"
10023,3433,SO46669,221,18,10,16.8221,168.221,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",538,10,5.952,"0,026264806"
10042,2569,SO46671,447,18,10,15,150,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",523,3,4.497,"0,02509011"
10163,2134,SO46673,221,18,10,16.8221,168.221,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",315,5,5.952,"0,033700306"
10619,1090,SO46953,448,18,10,11.994,119.94,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",12,6,3.597,"0,024609122"
10935,1468,SO46967,216,18,10,20.1865,201.865,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",487,1,5.949,"0,028234685"
11138,1549,SO46974,447,18,10,15,150,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",127,1,4.497,"0,032191945"
11139,1549,SO46974,216,18,10,20.1865,201.865,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",127,1,5.949,"0,032191945"
11272,3188,SO46981,448,18,10,11.994,119.94,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",638,7,3.597,"0,030643795"
11277,3188,SO46981,216,18,10,20.1865,201.865,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",638,7,5.949,"0,030643795"
11386,3229,SO46987,447,18,10,15,150,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",175,7,4.497,"0,028013819"
11388,3229,SO46987,213,18,10,20.1865,201.865,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",175,7,5.94,"0,028013819"
11389,3229,SO46987,216,18,10,20.1865,201.865,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",175,7,5.949,"0,028013819"
11444,38,SO46988,221,18,10,20.1865,201.865,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",78,4,5.952,"0,027050952"
11445,38,SO46988,213,18,10,20.1865,201.865,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",78,4,5.94,"0,027050952"
11446,38,SO46988,216,18,10,20.1865,201.865,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",78,4,5.949,"0,027050952"
11517,120,SO46992,216,18,10,20.1865,201.865,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",97,4,5.949,"0,028744275"
11567,2902,SO46993,213,18,10,20.1865,201.865,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",233,2,5.94,"0,023192184"
11769,3370,SO47004,221,18,10,20.1865,201.865,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",484,10,5.952,"0,03016285"
12663,2084,SO47042,448,18,10,11.994,119.94,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",566,5,3.597,"0,035887364"
12664,2084,SO47042,221,18,10,20.1865,201.865,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",566,5,5.952,"0,035887364"
12908,2957,SO47055,213,18,10,20.1865,201.865,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",108,2,5.94,"0,026134967"
13294,72,SO47355,221,18,10,20.1865,201.865,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",24,4,5.952,"0,029155741"
13400,886,SO47359,213,18,10,20.1865,201.865,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",118,6,5.94,"0,036130863"
13500,1073,SO47365,447,18,10,15,150,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",678,6,4.497,"0,036772066"
13501,1073,SO47365,216,18,10,20.1865,201.865,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",678,6,5.949,"0,036772066"
13563,997,SO47366,221,18,10,20.1865,201.865,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",155,6,5.952,"0,028409471"
13564,997,SO47366,216,18,10,20.1865,201.865,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",155,6,5.949,"0,028409471"
13660,405,SO47369,213,18,10,20.1865,201.865,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",239,4,5.94,"0,032283445"
14057,2830,SO47395,448,18,10,11.994,119.94,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",72,2,3.597,"0,019679553"
14059,2830,SO47395,221,18,10,20.1865,201.865,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",72,2,5.952,"0,019679553"
14152,771,SO47398,447,18,10,15,150,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",461,6,4.497,"0,033585866"
14234,357,SO47400,213,18,10,20.1865,201.865,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",133,4,5.94,"0,027014346"
14786,44,SO47435,447,18,10,15,150,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",75,4,4.497,"0,030012419"
14841,306,SO47439,216,18,10,20.1865,201.865,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",3,4,5.949,"0,036937047"
15111,2857,SO47450,448,18,10,11.994,119.94,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",54,2,3.597,"0,028301806"
15633,985,SO47670,216,18,10,20.1865,201.865,"Friday, March 30, 2012","Wednesday, April 11, 2012","Monday, June 4, 2012",514,6,5.949,"0,032853821"
16161,122,SO47700,221,18,10,20.1865,201.865,"Friday, March 30, 2012","Wednesday, April 11, 2012","Monday, June 4, 2012",184,4,5.952,"0,027289123"
16205,3269,SO47705,216,18,10,20.1865,201.865,"Friday, March 30, 2012","Wednesday, April 11, 2012","Monday, June 4, 2012",139,7,5.949,"0,033233159"
18041,961,SO48033,221,18,10,20.1865,201.865,"Monday, April 30, 2012","Saturday, May 12, 2012","Thursday, July 5, 2012",426,6,5.952,"0,035694611"
19927,473,SO48341,213,18,10,20.1865,201.865,"Wednesday, May 30, 2012","Monday, June 11, 2012","Wednesday, June 6, 2012",133,4,5.94,"0,026914083"
23930,420,SO49490,213,18,10,20.1865,201.865,"Tuesday, August 28, 2012","Sunday, September 9, 2012","Monday, April 9, 2012",24,4,5.94,"0,024959029"
24866,762,SO49827,221,18,10,20.1865,201.865,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",299,6,5.952,"0,031948388"
25613,2146,SO49865,216,18,10,20.1865,201.865,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",81,5,5.949,"0,02399001"
25741,3247,SO49876,448,18,10,11.994,119.94,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",139,7,3.597,"0,039254315"
26004,400,SO49890,221,18,10,20.1865,201.865,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",221,4,5.952,"0,026821199"
27153,1141,SO50242,221,18,10,20.1865,201.865,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",426,6,5.952,"0,030037251"
28531,444,SO50663,448,18,10,11.994,119.94,"Wednesday, November 28, 2012","Monday, December 10, 2012","Saturday, May 12, 2012",24,4,3.597,"0,026829691"
28533,444,SO50663,213,18,10,20.1865,201.865,"Wednesday, November 28, 2012","Monday, December 10, 2012","Saturday, May 12, 2012",24,4,5.94,"0,026829691"
28643,947,SO50668,216,18,10,20.1865,201.865,"Wednesday, November 28, 2012","Monday, December 10, 2012","Saturday, May 12, 2012",678,6,5.949,"0,034910048"
29377,1981,SO50703,447,18,10,15,150,"Wednesday, November 28, 2012","Monday, December 10, 2012","Saturday, May 12, 2012",90,5,4.497,"0,026426379"
29950,14,SO50747,213,18,10,20.1865,201.865,"Wednesday, November 28, 2012","Monday, December 10, 2012","Saturday, May 12, 2012",75,4,5.94,"0,034293259"
31058,3382,SO51120,477,18,10,2.994,29.94,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",196,10,0.894,"0,033467498"
31651,3429,SO51143,477,18,10,2.994,29.94,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",538,10,0.894,"0,036397844"
